Date, Current, Voltage, Power, Total
2018-04-22 01:41:12, 0.015323, 248.333076, 0, 0.466
2018-04-22 01:41:43, 0.01563, 248.123084, 0, 0.466
2018-04-22 01:42:13, 0.015275, 248.245615, 0, 0.466
2018-04-22 01:42:44, 0.015361, 248.434382, 0, 0.466
2018-04-22 01:43:15, 0.015465, 248.373367, 0, 0.466
2018-04-22 01:43:46, 0.015155, 248.263971, 0, 0.466
2018-04-22 01:44:16, 0.015435, 248.402461, 0, 0.466
2018-04-22 01:44:47, 0.015672, 248.67698, 0, 0.466
2018-04-22 01:45:18, 0.015609, 248.638744, 0, 0.466
2018-04-22 01:45:49, 0.015467, 248.63059, 0, 0.466
2018-04-22 01:46:19, 0.015258, 248.354342, 0, 0.466
2018-04-22 01:46:50, 0.015385, 248.513553, 0, 0.466
2018-04-22 01:47:21, 0.015283, 248.528775, 0, 0.466
2018-04-22 01:47:52, 0.014984, 248.662056, 0, 0.466
2018-04-22 01:48:22, 0.01578, 248.526199, 0, 0.466
2018-04-22 01:48:53, 0.015332, 247.180845, 0, 0.466
2018-04-22 01:49:24, 0.015201, 247.082331, 0, 0.466
2018-04-22 01:49:55, 0.015402, 246.962448, 0, 0.466
2018-04-22 01:50:25, 0.015579, 247.297765, 0, 0.466
2018-04-22 01:50:56, 0.015253, 247.409322, 0, 0.466
2018-04-22 01:51:27, 0.015196, 247.247072, 0, 0.466
2018-04-22 01:51:58, 0.01548, 247.454086, 0, 0.466
2018-04-22 01:52:28, 0.015355, 247.41946, 0, 0.466
2018-04-22 01:52:59, 0.015529, 247.815486, 0, 0.466
2018-04-22 01:53:30, 0.015292, 247.63017, 0, 0.466
2018-04-22 01:54:01, 0.015539, 247.543521, 0, 0.466
2018-04-22 01:54:31, 0.015354, 247.571471, 0, 0.466
2018-04-22 01:55:02, 0.015763, 247.675455, 0, 0.466
2018-04-22 01:55:33, 0.015658, 247.64426, 0, 0.466
2018-04-22 01:56:04, 0.015142, 247.738103, 0, 0.466
2018-04-22 01:56:34, 0.01533, 247.839327, 0, 0.466
2018-04-22 01:57:05, 0.015327, 247.886373, 0, 0.466
2018-04-22 01:57:36, 0.015573, 247.881105, 0, 0.466
2018-04-22 01:58:07, 0.015155, 247.760692, 0, 0.466
2018-04-22 01:58:37, 0.015391, 247.687414, 0, 0.466
2018-04-22 01:59:08, 0.015449, 247.701167, 0, 0.466
2018-04-22 01:59:40, 0.015533, 247.71952, 0, 0.466
2018-04-22 02:00:11, 0.01557, 247.715804, 0, 0.466
2018-04-22 02:00:42, 0.015546, 247.679179, 0, 0.466
2018-04-22 02:01:12, 0.015334, 247.667739, 0, 0.466
2018-04-22 02:01:43, 0.01505, 247.750363, 0, 0.466
2018-04-22 02:02:14, 0.015386, 247.687951, 0, 0.466
2018-04-22 02:02:45, 0.015564, 247.837138, 0, 0.466
2018-04-22 02:03:15, 0.015705, 247.751602, 0, 0.466
2018-04-22 02:03:46, 0.348236, 247.733622, 74.643017, 0.467
2018-04-22 02:04:17, 0.359962, 248.194289, 77.758605, 0.467
2018-04-22 02:04:48, 0.35908, 248.231994, 77.535182, 0.468
2018-04-22 02:05:19, 0.362977, 248.116668, 78.479783, 0.469
2018-04-22 02:05:49, 0.366482, 248.375394, 79.565573, 0.469
2018-04-22 02:06:20, 0.379029, 248.166948, 83.021901, 0.47
2018-04-22 02:06:51, 0.379395, 248.121931, 83.067469, 0.471
2018-04-22 02:07:22, 0.377851, 247.957714, 82.588244, 0.472
2018-04-22 02:07:52, 0.379656, 247.669121, 83.006272, 0.472
2018-04-22 02:08:23, 0.374691, 247.388507, 81.580665, 0.473
2018-04-22 02:08:54, 0.371957, 247.462824, 80.758723, 0.474
2018-04-22 02:09:25, 0.370328, 247.455739, 80.386659, 0.474
2018-04-22 02:09:56, 0.369605, 247.241797, 80.216388, 0.475
2018-04-22 02:10:26, 0.369337, 247.609862, 80.057196, 0.476
2018-04-22 02:10:57, 0.367831, 247.622615, 79.530424, 0.476
2018-04-22 02:11:28, 0.366293, 247.343396, 79.116947, 0.477
2018-04-22 02:11:59, 0.364611, 247.509862, 78.655396, 0.478
2018-04-22 02:12:29, 0.363605, 247.407546, 78.385679, 0.479
2018-04-22 02:13:00, 0.363032, 247.14231, 78.127767, 0.479
2018-04-22 02:13:31, 0.362403, 247.502723, 77.926172, 0.48
2018-04-22 02:14:02, 0.361226, 247.48547, 77.645179, 0.481
2018-04-22 02:14:33, 0.360484, 247.433664, 77.417733, 0.481
2018-04-22 02:15:03, 0.360017, 247.446681, 77.261245, 0.482
2018-04-22 02:15:34, 0.359356, 247.478868, 77.019489, 0.483
2018-04-22 02:16:05, 0.358057, 247.345538, 76.730912, 0.483
2018-04-22 02:16:36, 0.357254, 247.355315, 76.458096, 0.484
2018-04-22 02:17:06, 0.357004, 247.355568, 76.341307, 0.485
2018-04-22 02:17:37, 0.355669, 247.661764, 76.205064, 0.485
2018-04-22 02:18:08, 0.356031, 247.910708, 76.243576, 0.486
2018-04-22 02:18:39, 0.355056, 247.929348, 76.012701, 0.487
2018-04-22 02:19:10, 0.353209, 246.479138, 75.292776, 0.487
2018-04-22 02:19:40, 0.353882, 246.579754, 75.385627, 0.488
2018-04-22 02:20:11, 0.352647, 246.607209, 75.139717, 0.489
2018-04-22 02:20:42, 0.351888, 246.508899, 74.88286, 0.489
2018-04-22 02:21:13, 0.352141, 246.408736, 74.861955, 0.49
2018-04-22 02:21:43, 0.351522, 246.432181, 74.67322, 0.491
2018-04-22 02:22:14, 0.350392, 246.338036, 74.421836, 0.491
2018-04-22 02:22:45, 0.350618, 246.169652, 74.426914, 0.492
2018-04-22 02:23:16, 0.349656, 246.070508, 74.09778, 0.492
2018-04-22 02:23:47, 0.349599, 246.167497, 74.06151, 0.493
2018-04-22 02:24:17, 0.349288, 246.170852, 74.098176, 0.494
2018-04-22 02:24:48, 0.349061, 246.230262, 73.947623, 0.494
2018-04-22 02:25:19, 0.348606, 246.224685, 73.904297, 0.495
2018-04-22 02:25:50, 0.34761, 246.42685, 73.545026, 0.496
2018-04-22 02:26:20, 0.347439, 246.261405, 73.5139, 0.496
2018-04-22 02:26:51, 0.347695, 246.22225, 73.455077, 0.497
2018-04-22 02:27:22, 0.346925, 246.199133, 73.182723, 0.498
2018-04-22 02:27:53, 0.346753, 246.327299, 73.169006, 0.498
2018-04-22 02:28:24, 0.346639, 246.479223, 73.304458, 0.499
2018-04-22 02:28:54, 0.346382, 246.46084, 73.203627, 0.499
2018-04-22 02:29:25, 0.345551, 246.480355, 72.916765, 0.5
2018-04-22 02:29:56, 0.345637, 246.475745, 73.005198, 0.501
2018-04-22 02:30:27, 0.345092, 246.230061, 72.817781, 0.501
2018-04-22 02:30:58, 0.344661, 246.507384, 72.779467, 0.502
2018-04-22 02:31:28, 0.344057, 246.727994, 72.64573, 0.503
2018-04-22 02:31:59, 0.344114, 246.811565, 72.727238, 0.503
2018-04-22 02:32:30, 0.342787, 246.928619, 72.538964, 0.504
2018-04-22 02:33:01, 0.341629, 246.994565, 72.167164, 0.505
2018-04-22 02:33:31, 0.342527, 247.316517, 72.526962, 0.505
2018-04-22 02:34:02, 0.341861, 247.402407, 72.415976, 0.506
2018-04-22 02:34:33, 0.341977, 247.292229, 72.470645, 0.506
2018-04-22 02:35:04, 0.341164, 247.538782, 72.317388, 0.507
2018-04-22 02:35:35, 0.341977, 247.704842, 72.574311, 0.508
2018-04-22 02:36:05, 0.341194, 247.802706, 72.391378, 0.508
2018-04-22 02:36:36, 0.34035, 248.0063, 72.360516, 0.509
2018-04-22 02:37:07, 0.340816, 248.202201, 72.424945, 0.51
2018-04-22 02:37:38, 0.339767, 248.266291, 72.15747, 0.51
2018-04-22 02:38:08, 0.339826, 248.335756, 72.096207, 0.511
2018-04-22 02:38:39, 0.338423, 248.121874, 71.732321, 0.511
2018-04-22 02:39:10, 0.338833, 247.028551, 71.657143, 0.512
2018-04-22 02:39:41, 0.340263, 247.108461, 72.060662, 0.513
2018-04-22 02:40:12, 0.338599, 247.144288, 71.718472, 0.513
2018-04-22 02:40:42, 0.337954, 247.157863, 71.445986, 0.514
2018-04-22 02:41:13, 0.338101, 245.912303, 71.445986, 0.515
2018-04-22 02:41:44, 0.336868, 245.873834, 71.12714, 0.515
2018-04-22 02:42:15, 0.337221, 246.098555, 71.216232, 0.516
2018-04-22 02:42:46, 0.337456, 245.995907, 71.264175, 0.516
2018-04-22 02:43:16, 0.33725, 245.982232, 71.178775, 0.517
2018-04-22 02:43:47, 0.33675, 245.300314, 70.885978, 0.518
2018-04-22 02:44:18, 0.336573, 245.371845, 70.853203, 0.518
2018-04-22 02:44:49, 0.336544, 245.309736, 70.734897, 0.519
2018-04-22 02:45:20, 0.337338, 245.252077, 70.927919, 0.52
2018-04-22 02:45:50, 0.336838, 245.174814, 70.829727, 0.52
2018-04-22 02:46:21, 0.336632, 245.183999, 70.757187, 0.521
2018-04-22 02:46:52, 0.33566, 245.361866, 70.490108, 0.521
2018-04-22 02:47:23, 0.336721, 245.392428, 70.82023, 0.522
2018-04-22 02:47:53, 0.335246, 245.432531, 70.396993, 0.523
2018-04-22 02:48:24, 0.335276, 245.138531, 70.433197, 0.523
2018-04-22 02:48:55, 0.336014, 245.168136, 70.611843, 0.524
2018-04-22 02:49:26, 0.335896, 245.202152, 70.601688, 0.524
2018-04-22 02:49:57, 0.334714, 245.225437, 70.224744, 0.525
2018-04-22 02:50:27, 0.336043, 244.963326, 70.567264, 0.526
2018-04-22 02:50:58, 0.334269, 245.039723, 70.09193, 0.526
2018-04-22 02:51:29, 0.336102, 245.31011, 70.652597, 0.527
2018-04-22 02:52:00, 0.335778, 245.280999, 70.564824, 0.528
2018-04-22 02:52:30, 0.334714, 245.230907, 70.320233, 0.528
2018-04-22 02:53:01, 0.333349, 245.232463, 69.891324, 0.529
2018-04-22 02:53:32, 0.33498, 245.263973, 70.342918, 0.529
2018-04-22 02:54:03, 0.334091, 245.511656, 70.206411, 0.53
2018-04-22 02:54:34, 0.333646, 245.585389, 70.085269, 0.531
2018-04-22 02:55:04, 0.33421, 245.584006, 70.204037, 0.531
2018-04-22 02:55:35, 0.334091, 245.73905, 70.234636, 0.532
2018-04-22 02:56:06, 0.333527, 245.745231, 70.133673, 0.532
2018-04-22 02:56:37, 0.332694, 245.75222, 69.874508, 0.533
2018-04-22 02:57:08, 0.332873, 245.535557, 69.875893, 0.534
2018-04-22 02:57:38, 0.333646, 245.490532, 70.101624, 0.534
2018-04-22 02:58:09, 0.332903, 245.457832, 69.973426, 0.535
2018-04-22 02:58:40, 0.332813, 245.061102, 69.673111, 0.535
2018-04-22 02:59:11, 0.331949, 245.093892, 69.557443, 0.536
2018-04-22 02:59:41, 0.333913, 245.291268, 70.120023, 0.537
2018-04-22 03:00:12, 0.333319, 245.287432, 69.958259, 0.537
2018-04-22 03:00:43, 0.33323, 245.154531, 69.861187, 0.538
2018-04-22 03:01:14, 0.331919, 245.55129, 69.610793, 0.538
2018-04-22 03:01:45, 0.333081, 244.958642, 69.74941, 0.539
2018-04-22 03:02:15, 0.331979, 244.906472, 69.449952, 0.54
2018-04-22 03:02:46, 0.330753, 244.981664, 69.418826, 0.54
2018-04-22 03:03:17, 0.33168, 244.974049, 69.642117, 0.541
2018-04-22 03:03:48, 0.330573, 246.404362, 69.496509, 0.542
2018-04-22 03:04:18, 0.331441, 246.377229, 69.79544, 0.542
2018-04-22 03:04:49, 0.331142, 246.455078, 69.658603, 0.543
2018-04-22 03:05:20, 0.331142, 246.223514, 69.589558, 0.543
2018-04-22 03:05:51, 0.332456, 246.35896, 69.984571, 0.544
2018-04-22 03:06:22, 0.331082, 246.245426, 69.630115, 0.545
2018-04-22 03:06:52, 0.332098, 246.248856, 69.957204, 0.545
2018-04-22 03:07:23, 0.331321, 246.292167, 69.696456, 0.546
2018-04-22 03:07:54, 0.329763, 246.351042, 69.265569, 0.546
2018-04-22 03:08:25, 0.330453, 246.180273, 69.361915, 0.547
2018-04-22 03:08:56, 0.330902, 245.979389, 69.582964, 0.548
2018-04-22 03:09:26, 0.3318, 246.090901, 69.801441, 0.548
2018-04-22 03:09:57, 0.330273, 245.72934, 69.429839, 0.549
2018-04-22 03:10:28, 0.330513, 246.038255, 69.475934, 0.549
2018-04-22 03:10:59, 0.329462, 245.819765, 69.189138, 0.55
2018-04-22 03:11:29, 0.329642, 245.989298, 69.24717, 0.551
2018-04-22 03:12:00, 0.330843, 245.92776, 69.553222, 0.551
2018-04-22 03:12:31, 0.329281, 246.018322, 69.17285, 0.552
2018-04-22 03:13:02, 0.330363, 245.675683, 69.311467, 0.552
2018-04-22 03:13:32, 0.329432, 245.70275, 69.004095, 0.553
2018-04-22 03:14:03, 0.329793, 245.805856, 69.120423, 0.554
2018-04-22 03:14:34, 0.330962, 245.714683, 69.455359, 0.554
2018-04-22 03:15:05, 0.329161, 245.548304, 69.08013, 0.555
2018-04-22 03:15:36, 0.328558, 245.589664, 68.712749, 0.555
2018-04-22 03:16:06, 0.3288, 245.750714, 68.951405, 0.556
2018-04-22 03:16:37, 0.32895, 246.004687, 68.816217, 0.557
2018-04-22 03:17:08, 0.329281, 246.190296, 69.07136, 0.557
2018-04-22 03:17:39, 0.32886, 246.013686, 69.014119, 0.558
2018-04-22 03:18:10, 0.329101, 245.748032, 68.934127, 0.558
2018-04-22 03:18:40, 0.328287, 245.85508, 68.798346, 0.559
2018-04-22 03:19:11, 0.327652, 245.62843, 68.700153, 0.56
2018-04-22 03:19:42, 0.326228, 245.480227, 68.200288, 0.56
2018-04-22 03:20:13, 0.015452, 245.553487, 0, 0.561
2018-04-22 03:20:43, 0.015399, 245.919361, 0, 0.561
2018-04-22 03:21:14, 0.015765, 245.846752, 0, 0.561
2018-04-22 03:21:45, 0.015315, 245.894942, 0, 0.561
2018-04-22 03:22:16, 0.015519, 246.07643, 0, 0.561
2018-04-22 03:22:46, 0.015626, 246.188817, 0, 0.561
2018-04-22 03:23:17, 0.015514, 246.138815, 0, 0.561
2018-04-22 03:23:48, 0.015243, 246.141575, 0, 0.561
2018-04-22 03:24:19, 0.0155, 246.176191, 0, 0.561
2018-04-22 03:24:49, 0.015507, 246.251694, 0, 0.561
2018-04-22 03:25:20, 0.015376, 246.505494, 0, 0.561
2018-04-22 03:25:51, 0.015307, 246.549327, 0, 0.561
2018-04-22 03:26:21, 0.015051, 246.413992, 0, 0.561
2018-04-22 03:26:52, 0.015317, 246.033543, 0, 0.561
2018-04-22 03:27:23, 0.015326, 246.069056, 0, 0.561
2018-04-22 03:27:54, 0.015761, 245.972751, 0, 0.561
2018-04-22 03:28:24, 0.015574, 245.909805, 0, 0.561
2018-04-22 03:28:55, 0.015616, 245.669872, 0, 0.561
2018-04-22 03:29:26, 0.015524, 245.33924, 0, 0.561
2018-04-22 03:29:57, 0.015828, 245.146502, 0, 0.561
2018-04-22 03:30:28, 0.015216, 245.015728, 0, 0.561
2018-04-22 03:30:58, 0.015665, 244.769069, 0, 0.561
2018-04-22 03:31:29, 0.015159, 244.682407, 0, 0.561
2018-04-22 03:32:00, 0.015498, 245.079192, 0, 0.561
2018-04-22 03:32:31, 0.015542, 245.537103, 0, 0.561
2018-04-22 03:33:01, 0.016101, 245.400196, 0, 0.561
2018-04-22 03:33:32, 0.015873, 246.476955, 0, 0.561
2018-04-22 03:34:03, 0.015281, 246.699425, 0, 0.561
2018-04-22 03:34:34, 0.015613, 246.716203, 0, 0.561
2018-04-22 03:35:04, 0.015342, 246.689175, 0, 0.561
2018-04-22 03:35:35, 0.015556, 246.712372, 0, 0.561
2018-04-22 03:36:06, 0.015531, 246.605485, 0, 0.561
2018-04-22 03:36:37, 0.015661, 246.6963, 0, 0.561
2018-04-22 03:37:07, 0.015227, 246.578239, 0, 0.561
2018-04-22 03:37:38, 0.015356, 246.498503, 0, 0.561
2018-04-22 03:38:09, 0.015354, 246.604246, 0, 0.561
2018-04-22 03:38:40, 0.015505, 246.602547, 0, 0.561
2018-04-22 03:39:10, 0.015133, 246.568358, 0, 0.561
2018-04-22 03:39:41, 0.015431, 246.615037, 0, 0.561
2018-04-22 03:40:12, 0.015385, 246.605611, 0, 0.561
2018-04-22 03:40:43, 0.01559, 246.469353, 0, 0.561
2018-04-22 03:41:13, 0.015399, 246.469749, 0, 0.561
2018-04-22 03:41:44, 0.015333, 246.489746, 0, 0.561
2018-04-22 03:42:15, 0.015462, 246.468238, 0, 0.561
2018-04-22 03:42:46, 0.015454, 246.523227, 0, 0.561
2018-04-22 03:43:16, 0.01498, 246.524279, 0, 0.561
2018-04-22 03:43:47, 0.014972, 247.012562, 0, 0.561
2018-04-22 03:44:18, 0.015358, 247.51933, 0, 0.561
2018-04-22 03:44:49, 0.015412, 247.446854, 0, 0.561
2018-04-22 03:45:19, 0.015526, 247.42516, 0, 0.561
2018-04-22 03:45:50, 0.015428, 247.294404, 0, 0.561
2018-04-22 03:46:21, 0.015471, 247.31731, 0, 0.561
2018-04-22 03:46:52, 0.015496, 247.033042, 0, 0.561
2018-04-22 03:47:22, 0.01577, 247.460726, 0, 0.561
2018-04-22 03:47:53, 0.015611, 247.308572, 0, 0.561
2018-04-22 03:48:24, 0.01551, 247.352582, 0, 0.561
2018-04-22 03:48:55, 0.015687, 247.367904, 0, 0.561
2018-04-22 03:49:25, 0.015307, 247.01318, 0, 0.561
2018-04-22 03:49:56, 0.014896, 246.621209, 0, 0.561
2018-04-22 03:50:27, 0.015256, 247.002091, 0, 0.561
2018-04-22 03:50:58, 0.015183, 246.936859, 0, 0.561
2018-04-22 03:51:28, 0.015804, 246.435692, 0, 0.561
2018-04-22 03:51:59, 0.015266, 246.581938, 0, 0.561
2018-04-22 03:52:30, 0.015292, 246.620691, 0, 0.561
2018-04-22 03:53:01, 0.015313, 246.484216, 0, 0.561
2018-04-22 03:53:31, 0.015351, 246.527442, 0, 0.561
2018-04-22 03:54:02, 0.015734, 246.632579, 0, 0.561
2018-04-22 03:54:33, 0.014951, 246.814395, 0, 0.561
2018-04-22 03:55:04, 0.015451, 246.66613, 0, 0.561
2018-04-22 03:55:34, 0.015787, 246.815184, 0, 0.561
2018-04-22 03:56:05, 0.015428, 246.182946, 0, 0.561
2018-04-22 03:56:36, 0.015214, 246.769297, 0, 0.561
2018-04-22 03:57:07, 0.015542, 246.851286, 0, 0.561
2018-04-22 03:57:37, 0.015649, 246.848831, 0, 0.561
2018-04-22 03:58:08, 0.015212, 246.895804, 0, 0.561
2018-04-22 03:58:39, 0.015829, 246.919471, 0, 0.561
2018-04-22 03:59:10, 0.015566, 246.829177, 0, 0.561
2018-04-22 03:59:40, 0.014972, 246.649955, 0, 0.561
2018-04-22 04:00:11, 0.015273, 246.442879, 0, 0.561
2018-04-22 04:00:42, 0.015527, 246.45176, 0, 0.561
2018-04-22 04:01:13, 0.015667, 246.651061, 0, 0.561
2018-04-22 04:01:43, 0.015272, 246.718016, 0, 0.561
2018-04-22 04:02:14, 0.015368, 246.593588, 0, 0.561
2018-04-22 04:02:45, 0.015472, 246.738409, 0, 0.561
2018-04-22 04:03:16, 0.015065, 246.587499, 0, 0.561
2018-04-22 04:03:46, 0.015411, 246.627915, 0, 0.561
2018-04-22 04:04:17, 0.015668, 246.72605, 0, 0.561
2018-04-22 04:04:48, 0.015034, 247.058667, 0, 0.561
2018-04-22 04:05:19, 0.015567, 247.180165, 0, 0.561
2018-04-22 04:05:49, 0.015373, 247.223469, 0, 0.561
2018-04-22 04:06:20, 0.01553, 246.793898, 0, 0.561
2018-04-22 04:06:51, 0.014956, 246.83754, 0, 0.561
2018-04-22 04:07:22, 0.015665, 246.932104, 0, 0.561
2018-04-22 04:07:52, 0.015035, 246.789096, 0, 0.561
2018-04-22 04:08:23, 0.015302, 246.85691, 0, 0.561
2018-04-22 04:08:54, 0.015437, 246.851915, 0, 0.561
2018-04-22 04:09:25, 0.015537, 246.606406, 0, 0.561
2018-04-22 04:09:55, 0.015642, 246.510938, 0, 0.561
2018-04-22 04:10:26, 0.015202, 246.505815, 0, 0.561
2018-04-22 04:10:57, 0.015379, 246.7075, 0, 0.561
2018-04-22 04:11:28, 0.015388, 246.483883, 0, 0.561
2018-04-22 04:11:58, 0.015857, 246.325573, 0, 0.561
2018-04-22 04:12:29, 0.015466, 246.611736, 0, 0.561
2018-04-22 04:13:00, 0.015255, 246.750772, 0, 0.561
2018-04-22 04:13:31, 0.015681, 246.842574, 0, 0.561
2018-04-22 04:14:01, 0.015553, 247.016027, 0, 0.561
2018-04-22 04:14:32, 0.014976, 247.363457, 0, 0.561
2018-04-22 04:15:03, 0.015115, 247.106693, 0, 0.561
2018-04-22 04:15:34, 0.01522, 247.010091, 0, 0.561
2018-04-22 04:16:04, 0.015211, 246.860384, 0, 0.561
2018-04-22 04:16:35, 0.015533, 246.960624, 0, 0.561
2018-04-22 04:17:06, 0.015216, 246.478738, 0, 0.561
2018-04-22 04:17:37, 0.015141, 246.244917, 0, 0.561
2018-04-22 04:18:07, 0.015521, 246.31041, 0, 0.561
2018-04-22 04:18:38, 0.015395, 246.288016, 0, 0.561
2018-04-22 04:19:09, 0.015061, 246.606829, 0, 0.561
2018-04-22 04:19:40, 0.01579, 246.695474, 0, 0.561
2018-04-22 04:20:10, 0.015705, 246.615365, 0, 0.561
2018-04-22 04:20:41, 0.015344, 246.646131, 0, 0.561
2018-04-22 04:21:12, 0.015368, 246.59204, 0, 0.561
2018-04-22 04:21:43, 0.015143, 246.482179, 0, 0.561
2018-04-22 04:22:13, 0.014994, 246.586337, 0, 0.561
2018-04-22 04:22:44, 0.015158, 246.681762, 0, 0.561
2018-04-22 04:23:15, 0.015144, 246.761373, 0, 0.561
2018-04-22 04:23:45, 0.015461, 246.665291, 0, 0.561
2018-04-22 04:24:16, 0.015256, 246.749305, 0, 0.561
2018-04-22 04:24:47, 0.016096, 246.861971, 0, 0.561
2018-04-22 04:25:18, 0.015111, 246.840721, 0, 0.561
2018-04-22 04:25:48, 0.015475, 246.846954, 0, 0.561
2018-04-22 04:26:19, 0.015526, 246.995167, 0, 0.561
2018-04-22 04:26:50, 0.015431, 246.946392, 0, 0.561
2018-04-22 04:27:21, 0.015662, 246.999169, 0, 0.561
2018-04-22 04:27:51, 0.353461, 246.832491, 75.727554, 0.561
2018-04-22 04:28:22, 0.360484, 246.893827, 77.588202, 0.562
2018-04-22 04:28:53, 0.360594, 247.004924, 77.533929, 0.562
2018-04-22 04:29:24, 0.362294, 246.781695, 77.891616, 0.563
2018-04-22 04:29:55, 0.371077, 246.484029, 80.386857, 0.564
2018-04-22 04:30:25, 0.379969, 245.867272, 82.830726, 0.565
2018-04-22 04:30:56, 0.377274, 246.49894, 82.141992, 0.565
2018-04-22 04:31:27, 0.376459, 246.659047, 81.969018, 0.566
2018-04-22 04:31:58, 0.376222, 246.527637, 81.891202, 0.567
2018-04-22 04:32:29, 0.373711, 247.073955, 81.390677, 0.567
2018-04-22 04:32:59, 0.370435, 247.101306, 80.497315, 0.568
2018-04-22 04:33:30, 0.368881, 247.051441, 80.123471, 0.569
2018-04-22 04:34:01, 0.368612, 247.126196, 80.044666, 0.57
2018-04-22 04:34:32, 0.367535, 247.157673, 79.871428, 0.57
2018-04-22 04:35:02, 0.365941, 247.447072, 79.421681, 0.571
2018-04-22 04:35:33, 0.364285, 247.474864, 78.889304, 0.572
2018-04-22 04:36:04, 0.363168, 247.580526, 78.695358, 0.572
2018-04-22 04:36:35, 0.36202, 247.611583, 78.329955, 0.573
2018-04-22 04:37:06, 0.361089, 247.572598, 78.07844, 0.574
2018-04-22 04:37:36, 0.360539, 247.622446, 77.98849, 0.574
2018-04-22 04:38:07, 0.359989, 247.69006, 77.752867, 0.575
2018-04-22 04:38:38, 0.358969, 247.610091, 77.495219, 0.576
2018-04-22 04:39:09, 0.358279, 247.701211, 77.317101, 0.576
2018-04-22 04:39:39, 0.357309, 247.574581, 77.065321, 0.577
2018-04-22 04:40:10, 0.356421, 247.623212, 76.913119, 0.578
2018-04-22 04:40:41, 0.355139, 247.484492, 76.452821, 0.578
2018-04-22 04:41:12, 0.354804, 247.589545, 76.363333, 0.579
2018-04-22 04:41:43, 0.354665, 247.681535, 76.22953, 0.58
2018-04-22 04:42:13, 0.353714, 247.720567, 76.095925, 0.58
2018-04-22 04:42:44, 0.353489, 247.679436, 76.063809, 0.581
2018-04-22 04:43:15, 0.352563, 247.773077, 75.832077, 0.582
2018-04-22 04:43:45, 0.351493, 247.825945, 75.617425, 0.582
2018-04-22 04:44:16, 0.351747, 247.944541, 75.582144, 0.583
2018-04-22 04:44:47, 0.350251, 247.846194, 75.209817, 0.584
2018-04-22 04:45:18, 0.349202, 247.923736, 75.000638, 0.584
2018-04-22 04:45:49, 0.350024, 247.88725, 75.105953, 0.585
2018-04-22 04:46:19, 0.349202, 247.897133, 74.91603, 0.586
2018-04-22 04:46:50, 0.348748, 247.599291, 74.687068, 0.586
2018-04-22 04:47:21, 0.348179, 247.623185, 74.396513, 0.587
2018-04-22 04:47:52, 0.34872, 247.458165, 74.445246, 0.588
2018-04-22 04:48:22, 0.34761, 247.396971, 74.232045, 0.588
2018-04-22 04:48:53, 0.347695, 247.409073, 74.183114, 0.589
2018-04-22 04:49:24, 0.347638, 247.45197, 74.140381, 0.589
2018-04-22 04:49:55, 0.346353, 246.85006, 73.699734, 0.59
2018-04-22 04:50:26, 0.345866, 247.316971, 73.713517, 0.591
2018-04-22 04:50:56, 0.345465, 247.077969, 73.697756, 0.591
2018-04-22 04:51:27, 0.345178, 246.956185, 73.525507, 0.592
2018-04-22 04:51:58, 0.343769, 246.835635, 73.22407, 0.593
2018-04-22 04:52:29, 0.344661, 246.817752, 73.412608, 0.593
2018-04-22 04:53:00, 0.345522, 246.917319, 73.585913, 0.594
2018-04-22 04:53:30, 0.343682, 247.181023, 73.134912, 0.595
2018-04-22 04:54:01, 0.34348, 247.444544, 73.201847, 0.595
2018-04-22 04:54:32, 0.343192, 247.265788, 73.001373, 0.596
2018-04-22 04:55:03, 0.342816, 247.616442, 72.978358, 0.596
2018-04-22 04:55:33, 0.341687, 247.854894, 72.637882, 0.597
2018-04-22 04:56:04, 0.341513, 247.888223, 72.605305, 0.598
2018-04-22 04:56:35, 0.340787, 247.694665, 72.430088, 0.598
2018-04-22 04:57:06, 0.342556, 247.597244, 72.915644, 0.599
2018-04-22 04:57:37, 0.341106, 247.614847, 72.424153, 0.6
2018-04-22 04:58:07, 0.340525, 247.497647, 72.239374, 0.6
2018-04-22 04:58:38, 0.341455, 247.31251, 72.448025, 0.601
2018-04-22 04:59:09, 0.340554, 247.513517, 72.284217, 0.602
2018-04-22 04:59:40, 0.340263, 247.23019, 72.050375, 0.602
2018-04-22 05:00:11, 0.340234, 247.457602, 72.102208, 0.603
2018-04-22 05:00:41, 0.340059, 247.671497, 72.163669, 0.603
2018-04-22 05:01:12, 0.338862, 247.410613, 71.738058, 0.604
2018-04-22 05:01:43, 0.339038, 247.725977, 71.902657, 0.605
2018-04-22 05:02:14, 0.338716, 247.569966, 71.57913, 0.605
2018-04-22 05:02:44, 0.339417, 247.430082, 71.701788, 0.606
2018-04-22 05:03:15, 0.34003, 247.352826, 71.746037, 0.607
2018-04-22 05:03:46, 0.340059, 247.020654, 71.66044, 0.607
2018-04-22 05:04:17, 0.3393, 246.919979, 71.546157, 0.608
2018-04-22 05:04:48, 0.33895, 246.837832, 71.308622, 0.608
2018-04-22 05:05:18, 0.338862, 246.715415, 71.264306, 0.609
2018-04-22 05:05:49, 0.338657, 246.684263, 71.058689, 0.61
2018-04-22 05:06:20, 0.339125, 246.614913, 71.247424, 0.61
2018-04-22 05:06:51, 0.337808, 246.554128, 70.775717, 0.611
2018-04-22 05:07:21, 0.338979, 246.364572, 71.037718, 0.612
